"","logFC","logCPM","LR","PValue","FDR"
"PITA_33471",-2.43344780174097,0.858063981118374,7.86176836431929,0.0050490986813722,0.297098393257729
"PITA_25131",-1.84725474201526,4.48568836552192,7.85825651545079,0.00505891512833649,0.297098393257729
"PITA_27225",-1.40121883343792,3.98438100903822,7.85228265683977,0.00507565817744537,0.297401122068397
"PITA_03532",-2.0655158212193,3.25086255762273,7.84114825378224,0.00510701565872344,0.297814646667541
"PITA_05379",-1.69286511359805,2.14675989191076,7.83439913120869,0.00512611904502233,0.297814646667541
"PITA_23709",-1.42508038669954,4.79767031282539,7.83396354537426,0.00512735446932971,0.297814646667541
"PITA_12299",-1.89545593517424,2.9021271711664,7.82925178337856,0.00514073754963064,0.297814646667541
"PITA_44539",-1.21583748687581,4.3538269371818,7.79729445143415,0.00523245234603762,0.302445173443039
"PITA_13442",-1.26342282324163,3.76446694204478,7.78618070189493,0.00526473728170019,0.303627455275401
"PITA_11465",-1.23098246935126,5.59629011635244,7.77216244045251,0.00530574948147759,0.305306624871392
"PITA_36950",-1.6397955355626,1.82070297343565,7.76406894654303,0.00532957617423393,0.305308577981115
"PITA_38194",-3.61512374985092,1.89410127579024,7.72855461852848,0.00543542435888214,0.309988290547447
"PITA_02778",-0.963934934102966,6.42583486519711,7.71607060094307,0.00547313924446275,0.3100720652757
"PITA_03156",-3.52039635777014,3.1437514314802,7.71055557209736,0.00548988531433896,0.310335719619372
"PITA_21489",-0.847869207478457,7.12047156790664,7.70326401704111,0.00551210593596311,0.310907003825401
"PITA_06450",-2.20093738253036,3.92044166591241,7.69601848583316,0.00553427715175906,0.311473001804264
"PITA_02442",-1.58948959416244,2.70271517609682,7.68760240160497,0.00556014443727912,0.312244084985408
"PITA_38419",-1.07474229084471,4.3398564841979,7.6800870784223,0.00558334738099402,0.312862504772556
"PITA_20734",-1.82212332595881,3.2821613633301,7.65073798886257,0.00567491013842347,0.316113559902422
"PITA_11795",-2.11917193127512,1.58596407218264,7.64965501714064,0.00567831792062876,0.316113559902422
"PITA_18779",-2.38761584409464,1.62258785622958,7.622809021527,0.00576346457552137,0.320159209667057
"PITA_35125",-1.9771235918971,1.10575358456369,7.58833587315985,0.00587471535344846,0.323537971740132
"PITA_41157",-1.18541323807657,5.39347713008745,7.58108226956386,0.00589840159125544,0.323993962231234
"PITA_15687",-1.86643007706098,1.01834194718868,7.55951570041132,0.00596940314367146,0.325262764923958
"PITA_16073",-1.65433750705161,1.84027459739129,7.55308806066913,0.00599073246731828,0.325465441997849
"PITA_29358",-1.24185550791615,5.65393493492343,7.55075719158398,0.00599848636475151,0.325465441997849
"PITA_26485",-2.24841144511158,0.39319866769603,7.54559015504405,0.00601571162246556,0.325711441094844
"PITA_27742",-1.78173694112183,3.40189581231465,7.54036211388041,0.00603319162149517,0.325970167945373
"PITA_15151",-1.58850464432501,3.93862730416973,7.52123032239539,0.00609760199522503,0.326699076420574
"PITA_43247",-2.22496945462506,0.585711641260533,7.51151823855223,0.00613056743818843,0.327781005695141
"PITA_26769",-2.65426688954264,0.918439676794414,7.49933055306735,0.00617219321621301,0.32866439588372
"PITA_00260",-0.961027950520617,5.21697295969809,7.49798289102475,0.00617681369221333,0.32866439588372
"PITA_35001",-1.90668886320419,3.94852769848207,7.49544950081876,0.0061855090091894,0.32866439588372
"PITA_46970",-0.916411199401839,5.04538168957144,7.46463736772729,0.00629227050518682,0.332415803663109
"PITA_10216",-1.85049671977527,2.64023408172433,7.44522145221161,0.00636050925691019,0.332415803663109
"PITA_03152",-1.77161221652681,4.1058050599345,7.44021152896146,0.00637823931667738,0.332415803663109
"PITA_34532",-1.25465474743089,3.84637729147307,7.43983106654276,0.00637958782814618,0.332415803663109
"PITA_13802",-1.00633756368489,6.19136224020573,7.42578865724104,0.00642956391045269,0.332678081044068
"PITA_03069",-1.43555244830586,3.09639943273075,7.41915520077481,0.00645331079442848,0.332944166294819
"PITA_16273",-3.30474932140441,1.34208054339554,7.41535527931405,0.00646695432127866,0.332944166294819
"PITA_27872",-1.44230817120526,3.26289428403694,7.41350008369615,0.00647362605132149,0.332944166294819
"PITA_38207",-2.32211861775995,0.674708231946272,7.40970840409822,0.00648728371017256,0.332979298275737
"PITA_39426",-1.74450709314358,2.19276173682707,7.40142444232527,0.00651722504141642,0.333848430065691
"PITA_31471",-1.65518367590527,5.71285595423328,7.37582702418949,0.00661063832354027,0.336730931168561
"PITA_36335",-1.01191200336914,6.40356247040312,7.33119275218689,0.00677680684722576,0.342611703560168
"PITA_13176",-0.899417734130012,5.49563290678034,7.32599511875951,0.00679643238619565,0.342611703560168
"PITA_40193",-2.36273378642368,3.68452222689295,7.32282087828637,0.00680844641582317,0.342611703560168
"PITA_26058",-2.74714935740187,3.32697552241779,7.30318335690572,0.00688325526498812,0.345310879721379
"PITA_50451",-2.94660950038412,1.32580563751147,7.29817978169558,0.00690245017522862,0.345310879721379
"PITA_09831",-2.28907283877586,0.409527153332944,7.2811368830198,0.00696824208537724,0.346053961995745
"PITA_49120",-1.70122842663013,4.8993474444736,7.28046663913382,0.00697084252821692,0.346053961995745
"PITA_43776",-1.67763245137644,4.41975666991694,7.28036426666634,0.00697123980485505,0.346053961995745
"PITA_23515",-0.870622991776946,5.50729523280576,7.27021980163547,0.00701072233970869,0.34641253447413
"PITA_37847",-1.19650065952721,5.01253021634221,7.26983130108795,0.00701223892815523,0.34641253447413
"PITA_29751",-1.38871732828139,4.68840495805325,7.26804835805662,0.0070192032973555,0.34641253447413
"PITA_44140",-1.68784248066347,3.15693238935012,7.26204637808232,0.00704269965848505,0.34641253447413
"PITA_23474",-1.66082044489427,6.74414664485436,7.26121689595566,0.00704595320275467,0.34641253447413
"PITA_41827",-2.45878900134148,1.5476000875319,7.24900466120277,0.00709403235447046,0.347445126612843
"PITA_48311",-1.19308199271624,5.40375234512742,7.24492892962449,0.00711015286381442,0.347571358279873
"PITA_31913",-2.24059733581562,1.60546966412302,7.20822094973316,0.00725703927465161,0.352041082170523
"PITA_03409",-2.18217496180069,0.690616703781572,7.20205758187584,0.00728200424660084,0.352041082170523
"PITA_18321",-0.956506193583141,8.39090511091055,7.20159231127388,0.0072838924030762,0.352041082170523
"PITA_11193",-1.37588504746371,2.60161053597664,7.19267676078008,0.00732017020726931,0.353105374553219
"PITA_07702",-2.24632402197288,0.0350133630128991,7.18063928176639,0.00736944445857707,0.354174948660902
"PITA_05885",-1.03199294390153,4.46410984862166,7.16359767188095,0.0074397829379704,0.354897006171138
"PITA_19014",-2.91522745781859,2.90554032274256,7.14089199825481,0.00753456718384767,0.357001439367874
"PITA_35452",-1.69184260023689,1.67614882925413,7.13970859132948,0.00753954099662515,0.357001439367874
"PITA_51422",-2.40741045621425,2.62416186510515,7.13508444192325,0.00755900831715477,0.357264068971381
"PITA_36070",-2.05825503561672,4.91090754787227,7.1020937910788,0.00769939586833647,0.361899808727083
"PITA_46721",-1.16249056987834,5.11492453957185,7.08101290413444,0.00779049614831658,0.363570973516951
"PITA_01071",-1.32595900661284,5.51559672607724,7.07198437212584,0.00782984901138453,0.364691914751674
"PITA_45756",-1.83576612833253,2.59502026752027,7.05667432792865,0.00789704646834418,0.367155435803596
"PITA_20883",-2.19609143166536,4.90688762429574,7.03747558006709,0.00798214613989093,0.367645631350624
"PITA_33715",-1.82833630190829,1.63190245151907,7.00657579854495,0.00812108590991939,0.372177765700306
"PITA_00262",-1.21890147538176,3.70198656437302,6.99051960273736,0.0081942562384909,0.374194647873008
"PITA_20479",-1.94760135871753,2.38680273776952,6.97930449719552,0.00824576479113931,0.37587798863197
"PITA_10220",-1.72075212669094,2.03901728644642,6.97230902461638,0.00827806110898749,0.376630105933848
"PITA_48060",-2.44248029019718,2.08873000178117,6.96621728608854,0.00830629052207597,0.376630105933848
"PITA_02117",-1.86503890108999,3.65820250452323,6.95466007820846,0.0083601181751348,0.37840224487947
"PITA_47118",-0.960970816330369,6.63847234123307,6.94517270394102,0.00840457226158484,0.379744617114988
"PITA_23601",-2.58188819016631,2.84567225249073,6.92911898376059,0.008480345323466,0.381823828739354
"PITA_10860",-2.43180191436441,1.559343001088,6.91610076304888,0.00854230400527135,0.381933257824536
"PITA_14575",-1.04299619500591,4.58054095290578,6.89400785090752,0.00864851487794749,0.385339385117438
"PITA_16467",-1.85227292163886,4.53598781128889,6.88986326992511,0.00866858987106431,0.385384716636125
"PITA_05706",-3.4004097864365,4.17671687972012,6.88686101895797,0.00868316157351083,0.385384716636125
"PITA_49988",-2.55741185792057,1.27095286420459,6.88385502450689,0.00869777656391771,0.385384716636125
"PITA_00967",-2.19142759595636,2.44707899274289,6.84957239729319,0.00886624903991503,0.390297453448335
"PITA_12998",-0.991335655343462,4.64998821853635,6.84576499689913,0.00888516441556731,0.390460375960821
"PITA_38316",-0.851424963272255,6.68071794534295,6.83257574486496,0.00895100938690428,0.392681546847028
"PITA_31225",-1.0587437849183,6.04331550611286,6.8240203719206,0.0089939874800156,0.39388176104735
